retweets,replies,favoriteC,hasthtags,urls,mentions,intertime,ffratio,favorites,listed,uniqueHashtags,uniqueMentions,uniqueURL,SS,chi
0.0,0.0,0.0,0.11428571428571428,0.3142857142857143,0.4785714285714286,3474.8325,0.7363128491620111,0,2,0.05714285714285714,0.16428571428571428,0.15,1627.97807610115,19.8562085096797
0.0,0.0,0.0,0.23333333333333334,1.0,0.03333333333333333,5057.537222222222,0.6293489493627282,4,5,0.13333333333333333,0.03333333333333333,0.7666666666666667,4483.1687833176,9.49157631132539
0.0,0.0,0.0,0.375,1.0,0.0,18633.2125,0.8460591133004927,0,0,0.1875,0.0,0.625,343.719455897617,3.23926740343041
0.0,0.0,0.0,1.4736842105263157,0.9078947368421053,0.07236842105263158,989.8254385964913,0.7433774834437086,0,1,0.6118421052631579,0.019736842105263157,0.5394736842105263,2005.57640913469,56.461272474634
0.0,0.0,0.0,0.023809523809523808,0.8095238095238095,0.023809523809523808,8669.075396825398,0.6726342710997443,0,1,0.023809523809523808,0.023809523809523808,0.14285714285714285,810.734079990173,13.3690606490244
0.0,0.0,0.0,0.08823529411764706,0.4117647058823529,0.11764705882352941,12997.261764705883,0.9125874125874126,0,0,0.058823529411764705,0.08823529411764706,0.3235294117647059,15581.497086245,6.97402053454889
0.0,0.0,0.0,0.08333333333333333,0.8333333333333334,0.4166666666666667,48944.77361111111,0.7688584106494554,0,16,0.08333333333333333,0.25,0.75,729.333482352461,11.2588410364864
0.0,0.0,0.0,0.0,1.0,0.0,10529.225,0.836940836940837,0,2,0.0,0.0,0.5,861.816579163195,4.85636004488541
0.0,0.0,0.0,0.0,1.0,0.0,17945.716666666667,0.875,0,0,0.0,0.0,0.5,94100.1073455,2.44121597448515
0.0,0.0,0.0,0.3125,1.0,0.0,19604.836458333335,0.8236301369863014,0,1,0.125,0.0,0.75,234.704763122459,11.0488526451686
0.0,0.0,0.0,0.25,0.75,0.25,62561.7375,0.7343921139101862,0,1,0.25,0.0,0.5,479.439951683492,19.0009293184866
0.0,0.0,0.0,0.09698275862068965,1.0,0.10344827586206896,1171.366127873563,0.6934210526315789,0,1,0.00646551724137931,0.01293103448275862,0.6939655172413793,24193.8650322783,54.8423266502394
0.0,0.0,0.0,0.1671875,0.5803125,0.3825,178.287796875,0.5427498826841858,0,97,0.0621875,0.1146875,0.459375,22435.2453177536,143.386359631008
0.0,0.0,0.0,0.0,1.0,0.16666666666666666,39139.48611111111,0.5370370370370371,0,0,0.0,0.08333333333333333,0.75,172.472932783894,4.79617586831544
0.0,0.0,0.0,0.13559322033898305,0.423728813559322,0.1864406779661017,6493.855367231638,0.8182656826568265,0,0,0.06779661016949153,0.1016949152542373,0.23728813559322035,1030.26494347646,18.9885551037247
0.0,0.0,0.0,0.039342337052260715,0.998825601879037,0.0005871990604815032,307.90798590722255,0.7692006269592476,0,6,0.0,0.0,0.9964768056371109,781.765366134349,10.4396744108497
0.0,0.0,0.0,0.15873015873015872,0.8412698412698413,0.23809523809523808,1398.7640211640212,0.5434782608695652,0,1,0.0,0.06349206349206349,0.8253968253968254,2471.58602566145,2.896458757671
0.0,0.0,0.0,0.4583333333333333,0.9166666666666666,0.0,12922.272916666667,0.8011844331641286,0,7,0.16666666666666666,0.0,0.625,262.273003924908,3.5718632936057
0.0,0.0,0.0,0.5,0.5,0.0,72733.08333333333,0.8501440922190202,0,0,0.25,0.0,0.5,2723063470.9404,2.64775364970868
0.0,0.0,0.0,0.0,1.0,0.0,5343.311111111111,0.9330143540669856,0,0,0.0,0.0,1.0,593.285754489061,4.82528055076045
0.0,0.0,0.0,0.35555555555555557,0.7777777777777778,0.1111111111111111,4082.478148148148,0.6955161626694474,0,5,0.2,0.1,0.7111111111111111,1039.29068365803,5.06993792701556
0.0,0.0,0.0,0.0,0.010526315789473684,0.5578947368421052,5592.396842105262,0.657566565554432,0,16,0.0,0.12631578947368421,0.010526315789473684,2631.38244484268,5.70327795307526
0.0,0.0,0.0,0.7142857142857143,0.8571428571428571,0.0,501.447619047619,0.753448275862069,0,0,0.2857142857142857,0.0,0.42857142857142855,3368.58196071188,12.1534453525235
0.0,0.0,0.0,0.0,0.9953125,0.0,48.18795312500001,0.4361917623227549,0,15,0.0,0.0,0.6834375,20685.2103047573,85.9767896509582
0.0,0.0,0.0,0.13736263736263737,0.8736263736263736,0.06043956043956044,2714.7522893772893,0.7447209653092006,2,10,0.04945054945054945,0.06043956043956044,0.6978021978021978,2334.47725311824,16.8469039267755
0.0,0.0,0.0,0.3684210526315789,0.7894736842105263,0.0,10019.137719298245,0.8372093023255814,0,0,0.21052631578947367,0.0,0.5789473684210527,365.463759290237,7.25808464793295
0.0,0.0,0.0,0.0,0.916030534351145,0.9908396946564886,624.5819847328245,0.7167381974248928,0,3,0.0,0.9374045801526718,0.004580152671755725,201049338828477,119.121019845566
0.0,0.0,0.0,0.0,1.0,0.0,2290.7277777777776,0.965034965034965,0,0,0.0,0.0,1.0,9919.53390470288,2.39112551852959
0.0,0.0,0.0,0.0,1.0,0.0,2479.6055555555554,0.9558232931726908,0,0,0.0,0.0,1.0,2507.78609113105,5.40290536547982
0.0,0.0,0.0,0.4155844155844156,0.4155844155844156,0.6493506493506493,1765.2976190476188,0.6150706436420722,0,5,0.07792207792207792,0.42857142857142855,0.09090909090909091,814.485585406353,5.17378251179073
0.0,0.0,0.0,0.3333333333333333,0.8888888888888888,0.0,26898.716666666667,0.7986754966887417,0,2,0.2222222222222222,0.0,0.8888888888888888,112.29977224018,10.4376747950899
0.0,0.0,0.0,0.032833400891771385,0.8933927847588163,0.17713822456424808,518.694770976895,0.5110062893081762,0,19,0.004053506282934738,0.15160113498175923,0.8078638021888934,23855.3392144997,73.9934053320438
0.0,0.0,0.0,0.35714285714285715,0.40476190476190477,1.1904761904761905,2981.8376984126985,0.7295154185022027,0,15,0.2619047619047619,1.0238095238095237,0.3333333333333333,2933.37923880007,11.7170568128386
0.0,0.0,0.0,0.0009375,0.9928125,0.00125,116.81170312500001,0.48218985786980173,0,82,0.0009375,0.0015625,0.9909375,18779.5046511413,139.374526533754
0.0,0.0,0.0,0.005405405405405406,0.918918918918919,0.0,293.8536936936937,0.7504835589941973,0,1,0.005405405405405406,0.0,0.2756756756756757,1000.96905059552,33.139061572818
0.0,0.0,0.0,1.0,1.0,0.0,1397.3375,0.8602409638554217,0,1,0.25,0.0,0.5,106.035453422513,29.4193294989639
0.0,0.0,0.0,0.0,0.9891304347826086,0.0,2774.011594202899,0.6982403594159491,0,3,0.0,0.0,0.6304347826086957,325.701512305023,4.15808212260796
0.0,0.0,0.0,0.2962962962962963,0.8888888888888888,0.07407407407407407,11091.037654320988,0.826271186440678,0,3,0.1111111111111111,0.037037037037037035,0.5925925925925926,573.48591231067,3.59018681695832
0.0,0.0,0.0,0.15384615384615385,0.3333333333333333,1.0256410256410255,12219.130341880342,0.7176557316623664,0,7,0.02564102564102564,0.5128205128205128,0.20512820512820512,1313.51048004656,13.5104166357932
0.0,0.0,0.0,0.3225806451612903,0.8709677419354839,0.12903225806451613,14650.782795698924,0.6772976680384087,0,1,0.0967741935483871,0.12903225806451613,0.7096774193548387,900.496702817701,5.98367595016613
0.0,0.0,0.0,0.3333333333333333,0.9166666666666666,0.0,24968.897222222222,0.8453067645516518,0,1,0.08333333333333333,0.0,0.5833333333333334,80.8117353178522,47.1596578883219
0.0,0.0,0.0,0.4305555555555556,0.4166666666666667,0.1875,3017.732060185185,0.7011212333566924,3,1,0.08333333333333333,0.1736111111111111,0.0625,901.046047156916,27.5150455361268
0.0,0.0,0.0,0.0,0.6666666666666666,0.0,7097.099999999999,0.9453668987680771,0,2,0.0,0.0,0.6666666666666666,133283703.761998,336.541633907155
0.0,0.0,0.0,0.0665833072835261,0.9940606439512347,0.13785557986870897,404.3757684693133,0.5065284178187404,0,5,0.004063769928102532,0.0031259768677711786,0.8265082838386996,5627.05636270126,42.0767267652668
0.0,0.0,0.0,1.298780487804878,0.12804878048780488,0.9085365853658537,2271.6968495934957,0.5561519840016841,0,29,0.17073170731707318,0.12804878048780488,0.09146341463414634,15578.0233337751,4.56713293835183
0.0,0.0,0.0,0.08,1.01,0.84,3037.6304999999998,0.8067114093959732,0,3,0.03,0.01,0.33,1711.26432710429,3.60371847485373
0.0,0.0,0.0,0.14285714285714285,0.8571428571428571,0.0,21188.654761904763,0.816916488222698,0,0,0.14285714285714285,0.0,0.6428571428571429,4491014700395.49,15.6325975868626
0.0,0.0,0.0,0.0,0.2,0.0,0.2561904761904762,0.6417445482866043,0,2,0.0,0.0,0.02857142857142857,2193.1527787354,9.93559792248665
0.0,0.0,0.0,0.2818181818181818,0.4090909090909091,0.36363636363636365,3703.946212121212,0.6651952461799661,0,2,0.12727272727272726,0.2,0.15454545454545454,2667.91500323291,10.7327783106138
0.0,0.0,0.0,0.0,0.3076923076923077,0.0,1002.6752136752137,0.7475109518120271,0,0,0.0,0.0,0.3076923076923077,11647.7396397428,16.2673721094445
0.0,0.0,0.0,0.0,1.0,0.0,1657.4866666666665,0.9683462532299741,0,1,0.0,0.0,1.0,6147.36503225509,3.12860810218962
0.0,0.0,0.0,0.47619047619047616,0.9523809523809523,0.14285714285714285,15037.080952380953,0.8384094754653131,0,0,0.14285714285714285,0.09523809523809523,0.7619047619047619,1114.45302829643,6.12903983949354
0.0,0.0,0.0,0.1111111111111111,0.3333333333333333,0.8611111111111112,13313.427314814815,0.6457701381867206,0,8,0.05555555555555555,0.4722222222222222,0.2222222222222222,1172.68119226076,2.54203487541422
0.0,0.0,0.0,0.28,0.84,0.08,12996.818000000001,0.8087248322147651,0,5,0.12,0.0,0.6,807.343833114065,28.6516002792411
0.0,0.0,0.0,0.43333333333333335,0.9666666666666667,0.08333333333333333,4377.533888888889,0.7107344632768362,0,2,0.2,0.08333333333333333,0.43333333333333335,526.708795626564,21.736297217616
0.0,0.0,0.0,0.5714285714285714,1.0,0.0,14082.653968253968,0.7455290611028316,0,3,0.23809523809523808,0.0,0.6666666666666666,656.332869110661,15.0205427015124
0.0,0.0,0.0,0.0,0.875,0.5,71110.49166666667,0.49769467213114754,0,20,0.0,0.5,0.875,7067.96523435718,12.4247654136022
0.0,0.0,0.0,0.0,1.0,0.0,2823.525,0.9603381014304291,0,0,0.0,0.0,1.0,125.785281989807,14.0878171990478
0.0,0.0,0.0,0.0,0.2625,0.0,970.7760416666666,0.7638888888888888,0,1,0.0,0.0,0.25,7961.89272311735,15.9444197342931
0.0,0.0,0.0,0.5120274914089347,0.8831615120274914,0.1360824742268041,503.5152348224513,0.5222495222495223,2,22,0.03711340206185567,0.04329896907216495,0.16907216494845362,133283703.761998,336.541633907155
0.0,0.0,0.0,0.0,1.0,0.0,1784.7388888888888,0.9568480300187617,0,0,0.0,0.0,1.0,1140.33839246695,7.55783519151681
0.0,0.0,0.0,0.0,1.0,0.0,3678.4583333333335,0.9302481556002683,0,0,0.0,0.0,1.0,1504.24083225298,12.2200636104792
0.0,0.0,0.0,0.26666666666666666,0.8333333333333334,0.0,10354.428333333333,0.9296875,0,1,0.16666666666666666,0.0,0.3,901.046047156916,27.5150455361268
0.0,0.0,0.0,0.13157894736842105,0.3684210526315789,0.9736842105263158,12647.082456140351,0.6328986960882648,0,4,0.02631578947368421,0.42105263157894735,0.2631578947368421,1561.51017102135,4.94747934398992
0.0,0.0,0.0,0.27601156069364163,0.3338150289017341,0.44653179190751446,20.926950867052025,0.5472994566954299,19,7,0.028901734104046242,0.2254335260115607,0.05057803468208093,36355.416083315,70.0901070685911
0.0,0.0,0.0,0.0,0.5,0.375,8211.8875,0.7420718816067653,0,0,0.0,0.25,0.375,487.888588521312,5.90925771589307
0.0,0.0,0.0,0.4654696132596685,0.4599447513812155,0.281767955801105,368.63805248618786,0.5464369616288175,3,11,0.04696132596685083,0.09806629834254144,0.03591160220994475,5514.89312685164,43.8261520625085
0.0,0.0,0.0,0.0,1.0,0.0,3680.275,0.9141742522756827,0,0,0.0,0.0,1.0,167817916.019259,244.171374186428
0.0,0.0,0.0,0.3181818181818182,1.0,0.0,14507.671212121211,0.8292319164802386,0,0,0.09090909090909091,0.0,0.6818181818181818,234.395315290842,18.5978129703262
0.0,0.0,0.0,0.4127659574468085,0.5191489361702127,0.32340425531914896,1406.4535460992906,0.627783004076513,0,7,0.14042553191489363,0.18723404255319148,0.18723404255319148,2411.76796279446,52.2263239798049
0.0,0.0,0.0,0.05634638196915777,0.059905100830367736,1.0302491103202847,101.59237841043891,0.5492331629250945,3,17,0.011862396204033215,0.37425860023724794,0.020166073546856466,76051.0363226124,23.7633672767969
0.0,0.0,0.0,0.40625,0.5625,0.0,8805.996875,0.6993963782696178,0,3,0.3125,0.0,0.34375,827.554627039592,10.3485386639459
0.0,0.0,0.0,0.0,1.0,0.0,44347.21666666667,0.9278350515463918,0,0,0.0,0.0,1.0,87.0342328980999,13.133446415636
0.0,0.0,0.0,0.0,1.0,0.0,7.633333333333334,0.8501529051987767,0,0,0.0,0.0,0.5,94100.1073455,2.44121597448515
0.0,0.0,0.0,0.0,1.0909090909090908,0.09090909090909091,513.35,0.75,0,0,0.0,0.09090909090909091,0.8181818181818182,5897.19312590871,12.2450530839479
0.0,0.0,0.0,0.0,0.3404255319148936,0.0,847.5679078014184,0.7525252525252525,0,2,0.0,0.0,0.30851063829787234,13893.8150111027,10.7100760747977
0.0,0.0,0.0,0.38734177215189874,0.34430379746835443,2.1746835443037975,856.8525738396625,0.4859067214097892,0,56,0.04050632911392405,2.141772151898734,0.015189873417721518,8213.57688827374,46.6454104193557
0.0,0.0,0.0,0.16,0.48,1.2,21424.709333333332,0.6385008517887564,0,4,0.04,0.76,0.32,2467.94563586628,22.6379727040331
0.0,0.0,0.0,0.07090909090909091,0.8463636363636363,0.06636363636363636,1206.845681818182,0.4703829427562608,41,1014,0.04818181818181818,0.05909090909090909,0.8254545454545454,15781.4823922244,78.6433672484831
0.0,0.0,0.0,0.0,0.8666666666666667,0.6333333333333333,1931.4433333333334,0.964248159831756,0,1,0.0,0.5333333333333333,0.0,3475.29280049359,1.19438270687403
0.0,0.0,0.0,0.5,0.9166666666666666,0.0,16123.55486111111,0.7245310776020596,0,1,0.2916666666666667,0.0,0.6666666666666666,924.613086595987,4.93520688563159
0.0,0.0,0.0,0.16129032258064516,0.6451612903225806,0.03225806451612903,10307.217204301076,0.7616074912212252,0,4,0.0967741935483871,0.0,0.4838709677419355,487.983650077219,15.3166370164932
0.0,0.0,0.0,0.3953488372093023,0.7558139534883721,0.16279069767441862,3744.3717054263566,0.6724079702803107,0,2,0.22093023255813954,0.10465116279069768,0.3372093023255814,1463.65340904471,9.90989426797057
0.0,0.0,0.0,0.38461538461538464,0.8076923076923077,0.6923076923076923,12130.056410256411,0.8120967741935484,0,0,0.11538461538461539,0.6923076923076923,0.5384615384615384,12614.8731453669,32.2630556925311
0.0,0.0,0.0,0.2558139534883721,0.8186046511627907,0.09767441860465116,2475.9857364341087,0.5715871254162043,0,21,0.17674418604651163,0.08837209302325581,0.772093023255814,4809.79447414528,20.9085337739135
0.0,0.0,0.0,0.03205128205128205,0.6282051282051282,0.0641025641025641,1320.5839743589745,0.720551996057171,3,6,0.03205128205128205,0.04487179487179487,0.3269230769230769,2792.21871423438,11.0236389737013
0.0,0.0,0.0,0.0,0.3116883116883117,0.0,1015.441341991342,0.8018372703412073,0,0,0.0,0.0,0.2857142857142857,6147.36503225509,3.12860810218962
0.0,0.0,0.0,0.6153846153846154,0.75,0.17307692307692307,7813.949358974359,0.748588633797516,0,2,0.3269230769230769,0.1346153846153846,0.4423076923076923,810.892076077605,4.35375802339357
0.0,0.0,0.0,0.5806451612903226,0.6774193548387096,0.1935483870967742,6424.776612903226,0.7581873571972582,0,0,0.2903225806451613,0.14516129032258066,0.45161290322580644,1151.59370243072,0.923673936981633
0.0,0.0,0.0,0.0,0.5294117647058824,0.0,1878.1303921568629,0.7736434108527132,0,0,0.0,0.0,0.0,1109.12845619674,5.41689616855657
0.0,0.0,0.0,0.0,1.0,0.0,669.1833333333333,0.7569367369589345,0,0,0.0,0.0,0.5,971437387322064,6.25944807760529
0.0,0.0,0.0,0.05202312138728324,0.6242774566473989,0.36416184971098264,2073.0058766859343,0.7161703731624576,0,2,0.046242774566473986,0.06358381502890173,0.3815028901734104,995.999255698752,23.5717552252807
0.0,0.0,0.0,0.029411764705882353,1.0,0.17647058823529413,6028.10931372549,0.7826262626262627,0,5,0.029411764705882353,0.14705882352941177,0.4117647058823529,297.599703342753,11.2954773223552
0.0,0.0,0.0,0.3333333333333333,0.4444444444444444,0.0,23843.521296296298,0.7841225626740947,0,2,0.2222222222222222,0.0,0.2777777777777778,353.24338640591,12.8848563519151
0.0,0.0,0.0,0.15151515151515152,0.42424242424242425,1.0606060606060606,14521.255050505051,0.7855029585798816,0,0,0.06060606060606061,0.5757575757575758,0.2727272727272727,1472.88235874388,1.43103029398392
0.0,0.0,0.0,0.4,0.9333333333333333,0.0,11443.777777777777,0.7963576158940397,0,1,0.13333333333333333,0.0,0.8,283.483110827946,4.76965081085103
